2.027685093315639842e-01
3.127959280302944518e-03
3.217658651894903660e-02
3.232150405288997802e-02
2.084408190007278061e-02
3.127959280302944518e-03
3.127959280302944518e-03
1.223880553787645847e-01
3.127959280302944518e-03
1.029289073684771551e-02
2.446024141303431709e-01
3.127959280302944518e-03
2.160269967077732556e-02
1.711675811546780057e-01
4.511240205205476611e-02
4.327189514887013616e-02
3.127959280302944518e-03
2.842770568177821477e-02
3.127959280302944518e-03
3.127959280302944518e-03
