4.290590629877284734e-02
1.350349798358687348e-01
2.990127424622220434e-02
3.742306007518743372e-02
4.143850382573732727e-02
4.590428523384505050e-02
5.528766041347722704e-02
2.943397471234192667e-02
3.382610190407991241e-02
3.090029187272498243e-02
4.228675937721611267e-02
6.511243444891463839e-02
1.272028599843810226e-01
6.596821846632650033e-02
3.996561794813108942e-02
3.729528677265402797e-02
3.273604211163169686e-02
2.583500773347092994e-02
4.237882685986375797e-02
3.916290787914118721e-02
