subject,0BK_BODY_ACC,0BK_BODY_ACC_TARGET,0BK_BODY_ACC_NONTARGET,0BK_FACE_ACC,0BK_FACE_ACC_TARGET,0BK_FACE_ACC_NONTARGET,0BK_PLACE_ACC,0BK_PLACE_ACC_TARGET,0BK_PLACE_ACC_NONTARGET,0BK_TOOL_ACC,0BK_TOOL_ACC_TARGET,0BK_TOOL_ACC_NONTARGET,0BK_BODY_MEDIAN_RT,0BK_BODY_MEDIAN_RT_TARGET,0BK_BODY_MEDIAN_RT_NONTARGET,0BK_FACE_MEDIAN_RT,0BK_FACE_MEDIAN_RT_TARGET,0BK_FACE_MEDIAN_RT_NONTARGET,0BK_PLACE_MEDIAN_RT,0BK_PLACE_MEDIAN_RT_TARGET,0BK_PLACE_MEDIAN_RT_NONTARGET,0BK_TOOL_MEDIAN_RT,0BK_TOOL_MEDIAN_RT_TARGET,0BK_TOOL_MEDIAN_RT_NONTARGET,2BK_BODY_ACC,2BK_BODY_ACC_TARGET,2BK_BODY_ACC_NONTARGET,2BK_FACE_ACC,2BK_FACE_ACC_TARGET,2BK_FACE_ACC_NONTARGET,2BK_PLACE_ACC,2BK_PLACE_ACC_TARGET,2BK_PLACE_ACC_NONTARGET,2BK_TOOL_ACC,2BK_TOOL_ACC_TARGET,2BK_TOOL_ACC_NONTARGET,2BK_BODY_MEDIAN_RT,2BK_BODY_MEDIAN_RT_TARGET,2BK_BODY_MEDIAN_RT_NONTARGET,2BK_FACE_MEDIAN_RT,2BK_FACE_MEDIAN_RT_TARGET,2BK_FACE_MEDIAN_RT_NONTARGET,2BK_PLACE_MEDIAN_RT,2BK_PLACE_MEDIAN_RT_TARGET,2BK_PLACE_MEDIAN_RT_NONTARGET,2BK_TOOL_MEDIAN_RT,2BK_TOOL_MEDIAN_RT_TARGET,2BK_TOOL_MEDIAN_RT_NONTARGET,
339847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,627.5,953.5,627.5,574.0,512.0,591.5,586.5,578.0,586.5,606.5,514.5,640.5,0.875,1.0,0.833333333333,0.875,1.0,0.833333333333,1.0,1.0,1.0,0.875,1.0,0.833333333333,834.0,808.0,834.0,1122.0,835.5,1404.0,781.5,909.5,774.0,812.0,793.5,917.0,
352738,0.6,0.0,0.75,0.9,1.0,0.875,1.0,1.0,1.0,0.9,1.0,0.875,1020.5,nan,1020.5,728.0,719.5,728.0,556.0,532.5,556.0,759.0,969.5,706.0,1.0,1.0,1.0,0.75,0.5,0.833333333333,0.75,0.0,1.0,0.875,1.0,0.833333333333,1189.0,959.5,1253.5,802.5,1013.0,795.0,662.5,nan,662.5,940.0,747.5,940.0,
365343,1.0,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,811.5,972.0,811.5,849.0,1086.0,821.0,857.0,732.5,891.0,743.0,665.0,743.0,0.625,0.5,0.666666666667,0.875,1.0,0.833333333333,1.0,1.0,1.0,0.875,1.0,0.833333333333,1109.0,1109.0,1144.0,952.0,875.0,1133.0,942.0,837.0,1096.5,1192.0,1180.0,1192.0,
366042,1.0,1.0,1.0,0.8,0.5,0.875,1.0,1.0,1.0,1.0,1.0,1.0,966.0,865.5,1009.0,1023.5,671.0,1091.0,756.0,763.5,748.0,706.5,706.5,708.5,0.75,1.0,0.666666666667,1.0,1.0,1.0,0.875,0.5,1.0,0.75,1.0,0.666666666667,1172.5,1603.5,1075.5,1029.5,993.0,1135.0,1147.0,1073.0,1269.5,1129.5,1217.0,1129.5,
386250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.875,702.0,874.0,702.0,688.0,665.0,713.5,755.5,835.0,744.5,791.0,nan,791.0,0.5,0.5,0.5,0.875,1.0,0.833333333333,0.875,0.5,1.0,0.875,1.0,0.833333333333,1131.0,935.0,1204.0,1124.0,1069.5,1124.0,983.0,1245.0,951.5,840.0,780.0,964.0,
397760,0.7,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.875,1210.0,nan,1210.0,603.5,654.5,560.5,623.5,535.5,664.5,721.0,1338.0,704.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,0.875,0.5,1.0,0.875,1.0,0.833333333333,997.5,997.5,1011.0,976.0,751.5,1008.0,967.0,1400.0,895.0,808.0,530.5,820.0,
414229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,790.5,1232.0,790.5,577.5,583.5,574.0,650.0,939.0,640.5,531.5,538.0,516.0,0.875,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,819.0,809.5,853.0,812.0,1014.5,812.0,631.0,729.0,631.0,609.0,560.5,684.0,
486759,0.8,0.5,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,612.5,666.0,601.0,552.5,810.5,504.5,573.5,711.5,563.0,449.5,556.0,429.0,0.75,1.0,0.666666666667,1.0,1.0,1.0,0.875,0.5,1.0,0.625,0.5,0.666666666667,1096.0,1126.0,1096.0,757.5,585.0,862.5,712.0,1286.0,641.0,890.0,890.0,795.0,
500222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708.0,1156.5,708.0,795.0,655.0,862.5,819.5,729.0,819.5,671.0,964.5,630.5,1.0,1.0,1.0,0.875,1.0,0.833333333333,0.875,0.5,1.0,0.75,0.5,0.833333333333,946.0,655.0,1027.5,816.0,621.0,995.0,846.0,497.0,847.0,908.0,749.0,949.0,
510326,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.5,0.75,789.0,789.0,775.0,646.5,543.0,649.0,593.5,570.0,593.5,741.0,833.0,724.0,0.375,0.5,0.333333333333,0.875,1.0,0.833333333333,0.875,0.5,1.0,0.75,1.0,0.666666666667,1663.0,1859.0,1627.5,807.0,817.0,777.0,970.0,1196.0,958.0,919.5,954.5,919.5,
519950,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,859.0,1336.0,859.0,779.0,823.5,778.0,719.5,647.0,753.0,694.0,746.5,694.0,0.5,0.0,0.666666666667,1.0,1.0,1.0,0.875,0.5,1.0,0.625,0.5,0.666666666667,1281.0,nan,1281.0,1158.5,924.5,1173.0,1295.0,1574.0,1228.5,1192.0,1444.0,1134.5,
530635,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,1233.5,1372.5,1233.5,977.5,814.5,1051.5,867.0,794.0,903.0,787.0,719.0,892.0,0.625,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,1398.0,1493.0,1398.0,1259.0,1053.5,1259.0,918.0,751.0,960.0,1146.0,1025.5,1146.0,
540436,0.8,0.5,0.875,0.7,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,940.5,1754.0,895.0,1652.0,1701.0,1399.5,845.0,884.5,845.0,523.5,472.0,536.0,0.75,1.0,0.666666666667,0.75,0.5,0.833333333333,0.5,0.0,0.666666666667,0.875,1.0,0.833333333333,1545.0,1453.0,1545.0,1167.5,913.0,1209.0,1067.5,nan,1067.5,1310.0,907.5,1321.0,
547046,0.7,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1374.0,1146.0,1429.0,735.0,661.0,787.0,968.5,701.0,1127.0,732.0,607.5,778.5,0.75,0.5,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1313.5,899.0,1406.0,996.5,791.0,1083.5,984.0,998.0,984.0,1137.0,1142.0,1132.0,
567961,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.75,874.0,1025.0,843.0,783.0,646.5,874.0,775.5,718.5,814.0,866.5,983.0,847.0,0.625,1.0,0.5,0.875,0.5,1.0,0.875,1.0,0.833333333333,0.75,1.0,0.666666666667,972.0,931.5,1067.0,687.0,685.0,882.0,953.0,832.0,968.0,820.0,952.5,820.0,
568963,0.9,1.0,0.875,0.9,1.0,0.875,0.9,0.5,1.0,1.0,1.0,1.0,1038.0,1392.0,1038.0,726.0,950.5,700.0,713.0,929.0,685.5,569.0,641.0,565.0,0.5,0.5,0.5,0.875,0.5,1.0,0.875,0.5,1.0,1.0,1.0,1.0,1450.5,1276.0,1625.0,962.0,1017.0,956.0,695.0,988.0,660.0,1173.0,1499.0,1038.5,
573249,0.7,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1467.0,1043.0,1510.5,1136.0,1029.0,1142.0,859.5,859.5,859.5,725.5,779.5,710.0,0.875,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,1081.0,1164.5,1073.0,956.0,913.0,969.5,1046.5,828.5,1157.0,1070.0,994.5,1070.0,
585862,0.8,0.5,0.875,0.9,1.0,0.875,1.0,1.0,1.0,0.9,1.0,0.875,782.5,570.0,807.0,662.0,676.0,556.0,657.5,727.0,657.5,540.0,628.0,519.0,0.5,0.0,0.666666666667,0.875,1.0,0.833333333333,0.875,0.5,1.0,0.75,0.5,0.833333333333,1180.0,nan,1180.0,657.0,435.0,686.0,843.0,555.0,881.0,793.5,702.0,794.0,
586460,0.6,0.0,0.75,0.6,0.5,0.625,0.8,0.5,0.875,1.0,1.0,1.0,833.0,nan,833.0,751.5,710.0,793.0,969.0,1061.0,877.0,841.5,1114.0,841.5,0.625,0.5,0.666666666667,0.75,1.0,0.666666666667,1.0,1.0,1.0,0.875,1.0,0.833333333333,1305.0,1993.0,1186.0,874.5,832.5,874.5,823.0,829.0,823.0,672.0,547.0,699.0,
592455,0.8,0.0,1.0,1.0,1.0,1.0,0.8,0.5,0.875,0.7,0.5,0.75,696.0,nan,696.0,768.0,741.5,791.5,703.0,767.0,671.0,1295.0,1209.0,1301.0,0.625,0.5,0.666666666667,0.875,1.0,0.833333333333,0.75,0.0,1.0,0.875,1.0,0.833333333333,837.0,379.0,841.5,852.0,840.5,852.0,763.0,nan,763.0,784.0,767.5,784.0,
594156,0.9,1.0,0.875,0.8,0.5,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1038.0,1315.0,1038.0,1051.0,685.0,1060.0,880.5,555.5,892.0,773.5,717.5,773.5,0.5,0.0,0.666666666667,0.875,1.0,0.833333333333,0.625,0.5,0.666666666667,0.625,0.0,0.833333333333,1237.5,nan,1237.5,1295.0,1452.0,1295.0,898.0,898.0,928.5,1388.0,nan,1388.0,
601127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,637.0,959.5,622.5,828.5,1212.5,828.5,661.0,769.0,625.0,566.5,637.0,499.5,0.875,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.833333333333,987.0,958.0,987.0,893.5,760.5,973.0,605.0,598.5,605.0,752.0,723.0,781.0,
627549,1.0,1.0,1.0,0.6,0.0,0.75,0.5,0.0,0.625,0.8,0.0,1.0,904.5,1198.5,904.5,863.5,nan,863.5,925.0,nan,925.0,723.0,nan,723.0,0.375,0.0,0.5,0.875,1.0,0.833333333333,0.75,0.5,0.833333333333,0.875,1.0,0.833333333333,1023.0,nan,1023.0,925.0,829.5,950.0,982.0,1052.0,912.0,1149.0,1035.0,1233.0,
672756,0.6,0.0,0.75,0.9,1.0,0.875,0.9,1.0,0.875,1.0,1.0,1.0,1281.0,nan,1281.0,576.0,933.0,488.0,910.0,1394.0,667.0,532.5,497.5,580.0,0.625,0.5,0.666666666667,0.75,0.5,0.833333333333,0.625,0.0,0.833333333333,0.875,1.0,0.833333333333,946.0,832.0,1001.5,743.5,661.0,803.0,626.0,nan,626.0,887.0,783.0,890.0,
677968,1.0,1.0,1.0,0.9,1.0,0.875,0.8,1.0,0.75,1.0,1.0,1.0,830.0,1053.0,830.0,740.0,827.5,740.0,1048.0,1247.5,951.0,779.0,757.5,779.0,0.5,0.0,0.666666666667,0.75,0.5,0.833333333333,1.0,1.0,1.0,0.875,1.0,0.833333333333,1043.5,nan,1043.5,998.0,1066.0,981.0,1019.0,1302.0,970.0,936.0,752.0,962.0,
683256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.5,1.0,642.5,883.0,631.5,549.5,536.5,549.5,555.0,594.0,544.5,754.0,958.0,732.0,0.375,0.0,0.5,0.875,1.0,0.833333333333,0.75,0.5,0.833333333333,0.625,0.5,0.666666666667,815.0,nan,815.0,936.0,1121.5,936.0,949.0,603.0,1099.0,942.0,1705.0,886.0,
690152,0.9,0.5,1.0,0.8,1.0,0.75,1.0,1.0,1.0,0.8,1.0,0.75,1129.0,1793.0,1110.5,970.0,855.5,970.0,1215.0,1679.5,1063.0,843.5,844.5,843.5,0.5,1.0,0.333333333333,1.0,1.0,1.0,0.875,0.5,1.0,0.75,1.0,0.666666666667,1523.5,1508.0,1523.5,1548.5,1211.5,1609.0,761.0,736.0,906.0,1373.0,1025.5,1444.5,
702133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,752.0,1017.0,695.0,726.0,664.0,738.5,634.5,558.5,675.5,624.0,616.0,624.5,0.625,0.5,0.666666666667,0.875,1.0,0.833333333333,1.0,1.0,1.0,0.875,1.0,0.833333333333,1049.0,933.0,1263.5,1013.0,778.5,1013.0,890.5,695.0,960.0,842.0,731.0,842.0,
748258,0.8,0.5,0.875,0.7,0.5,0.75,0.8,0.5,0.875,0.5,0.0,0.625,832.0,789.0,875.0,736.0,736.0,764.0,873.0,798.0,906.0,581.0,nan,581.0,0.25,0.0,0.333333333333,0.875,0.5,1.0,0.75,0.5,0.833333333333,0.375,0.5,0.333333333333,1368.5,nan,1368.5,560.0,557.0,592.5,771.5,1853.0,696.0,898.0,898.0,1301.5,
751348,0.7,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.5,0.75,1122.0,nan,1122.0,670.0,750.5,670.0,739.5,872.5,710.0,1260.0,1418.0,1240.0,0.875,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,1256.0,1179.0,1256.0,957.5,970.5,957.5,1093.5,1149.5,1093.5,1201.0,774.5,1257.0,
761957,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,1.0,1.0,1.0,1091.5,1591.5,959.5,1289.0,1110.0,1377.5,774.5,nan,774.5,628.5,627.0,628.5,0.75,0.5,0.833333333333,1.0,1.0,1.0,0.875,0.5,1.0,0.875,1.0,0.833333333333,1019.0,1077.0,962.0,826.0,826.0,822.5,787.0,571.0,870.5,975.0,789.5,975.0,
771354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,761.5,1068.0,761.5,755.0,617.5,766.5,663.0,643.0,663.0,675.5,545.5,719.5,0.875,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,1508.0,1401.0,1508.0,890.5,702.5,970.0,953.0,1139.0,898.5,1117.0,1056.0,1117.0,
782561,0.8,0.5,0.875,0.8,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,893.5,853.0,934.0,866.5,944.0,829.5,726.5,756.5,726.5,584.0,474.0,636.0,0.625,0.5,0.666666666667,0.875,1.0,0.833333333333,0.875,0.5,1.0,0.5,1.0,0.333333333333,947.0,1495.0,930.0,1004.0,1009.5,1004.0,877.0,866.0,883.0,1154.5,1044.5,1154.5,
802844,0.5,0.0,0.625,0.9,0.5,1.0,0.6,0.5,0.625,0.6,0.5,0.625,1397.0,nan,1397.0,1056.0,1009.0,1215.0,1616.0,1375.0,1694.0,1514.0,1595.0,1433.0,0.5,0.5,0.5,0.75,1.0,0.666666666667,0.75,0.5,0.833333333333,0.75,1.0,0.666666666667,1635.0,1657.0,1613.0,1172.5,1172.5,1186.0,1257.0,1228.0,1278.0,1253.5,1233.5,1305.0,
833148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,694.0,741.0,694.0,647.5,703.5,593.0,569.5,883.5,545.5,552.0,613.5,552.0,0.625,0.0,0.833333333333,0.875,0.5,1.0,0.75,0.0,1.0,0.625,0.0,0.833333333333,648.0,nan,648.0,593.0,1019.0,564.0,535.5,nan,535.5,633.0,nan,633.0,
861456,0.6,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.5,1.0,721.5,nan,721.5,773.0,763.0,773.0,772.5,759.5,772.5,666.0,638.0,687.0,0.875,1.0,0.833333333333,0.75,1.0,0.666666666667,0.875,0.5,1.0,0.875,1.0,0.833333333333,979.0,1250.0,949.0,1207.0,1078.5,1327.5,954.0,601.0,959.0,966.0,942.0,966.0,
877168,0.9,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,884.0,1276.0,867.0,677.5,799.5,670.0,673.0,698.5,673.0,620.5,655.5,587.5,0.625,1.0,0.5,0.75,0.5,0.833333333333,0.875,0.5,1.0,0.875,1.0,0.833333333333,1573.0,1636.5,1573.0,1098.0,1600.0,933.0,874.0,926.0,823.5,987.0,716.5,1127.0,
887373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.875,660.5,1164.0,651.5,661.5,661.5,635.0,773.5,732.0,815.5,875.0,983.5,844.0,0.75,0.5,0.833333333333,0.75,0.5,0.833333333333,1.0,1.0,1.0,0.875,1.0,0.833333333333,1006.5,1105.0,982.0,886.5,886.0,887.0,996.0,1162.5,959.0,980.0,1054.0,970.0,
894673,0.7,0.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,974.0,nan,974.0,675.5,653.0,689.0,714.0,681.0,762.0,812.0,851.0,812.0,0.625,0.5,0.666666666667,0.875,1.0,0.833333333333,1.0,1.0,1.0,0.875,1.0,0.833333333333,834.0,782.0,883.5,794.0,1080.0,794.0,885.0,706.0,955.0,663.0,690.5,663.0,
901442,1.0,1.0,1.0,0.6,0.5,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1059.0,1115.5,1059.0,1279.5,1154.0,1405.0,843.0,745.0,843.0,759.5,679.5,774.5,0.625,1.0,0.5,0.875,1.0,0.833333333333,1.0,1.0,1.0,0.75,1.0,0.666666666667,926.0,1087.0,858.0,903.0,671.5,1024.0,937.0,774.0,941.5,1085.0,767.5,1118.0,
910241,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1039.0,1715.0,1002.5,904.0,881.5,920.5,979.5,911.0,1018.5,1089.0,1141.5,1089.0,0.875,1.0,0.833333333333,1.0,1.0,1.0,0.875,0.5,1.0,0.75,0.5,0.833333333333,1364.0,1431.0,1364.0,1470.5,1051.5,1562.0,1121.0,1128.0,1115.5,1037.5,1347.0,1036.0,
922854,0.6,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,861.5,nan,861.5,516.5,603.5,508.0,627.5,704.0,608.5,585.0,nan,585.0,0.875,1.0,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,1058.0,1041.5,1095.0,818.0,771.5,837.5,940.0,863.5,1073.5,905.0,718.5,915.0,
930449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.875,748.0,913.5,689.5,777.5,934.5,756.5,690.5,676.0,696.5,863.0,nan,863.0,0.875,1.0,0.833333333333,0.875,1.0,0.833333333333,0.625,0.0,0.833333333333,0.875,1.0,0.833333333333,1493.0,1688.0,1472.0,1106.0,1264.0,1106.0,950.0,nan,950.0,1112.0,1182.0,1110.0,
937160,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.875,1.0,1.0,1.0,1326.0,1193.5,1326.0,894.5,824.5,917.0,874.0,nan,874.0,785.5,723.5,856.5,0.375,0.5,0.333333333333,0.875,1.0,0.833333333333,0.625,0.5,0.666666666667,0.625,1.0,0.5,1482.0,1546.0,1251.0,1352.0,1488.0,1313.0,1195.0,1058.0,1294.0,1418.0,1304.5,1418.0,
957974,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,631.0,647.0,629.0,606.5,652.5,587.0,655.5,640.0,655.5,644.5,720.0,566.0,0.75,0.5,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1011.5,863.0,1066.0,930.0,848.5,991.0,845.0,973.0,799.5,960.5,805.5,967.0,
958976,1.0,1.0,1.0,0.4,0.0,0.5,0.8,0.0,1.0,1.0,1.0,1.0,1088.0,950.5,1209.5,1788.0,nan,1788.0,1118.5,nan,1118.5,823.0,841.5,807.5,0.5,0.5,0.5,0.625,0.0,0.833333333333,0.75,0.5,0.833333333333,0.625,1.0,0.5,1412.5,1448.0,1377.0,814.0,nan,814.0,1339.0,1559.0,1151.0,1419.0,1167.5,1760.0,
965367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,973.0,1308.0,918.5,905.0,851.5,988.0,665.0,704.0,622.5,680.5,845.0,618.5,0.75,1.0,0.666666666667,0.875,1.0,0.833333333333,1.0,1.0,1.0,0.875,1.0,0.833333333333,773.0,1172.0,730.0,994.0,1079.0,994.0,1301.5,1259.5,1301.5,1244.0,1129.0,1275.0,
983773,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,649.0,669.0,639.5,591.0,482.5,602.0,598.5,536.0,598.5,526.0,586.0,526.0,0.75,0.5,0.833333333333,1.0,1.0,1.0,0.875,0.5,1.0,1.0,1.0,1.0,825.0,820.0,830.0,978.5,815.0,1059.5,823.0,810.0,849.0,947.5,865.0,947.5,
984472,0.9,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,739.0,589.0,755.0,633.5,620.0,647.5,665.5,661.0,665.5,454.0,633.0,442.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.833333333333,1286.5,1047.0,1396.0,814.5,738.0,823.0,1027.5,1029.0,1027.0,1057.0,840.5,1162.0,
