2.935513145954922118e-02
3.585541868923304565e-02
3.332593778039613652e-02
1.204245188751666418e-01
5.333657722560154746e-02
4.883561702298509083e-02
3.838510546024567760e-02
3.750509996523011813e-02
5.340884811831157764e-02
4.162915535666490002e-02
4.583666771856639843e-02
3.137679745565957051e-02
2.983617209664807951e-02
4.280312193781411062e-02
3.797635494106915005e-02
3.242743598433584645e-02
3.712447620430236322e-02
1.254238445740756824e-01
7.147936051388498191e-02
5.365435862024866415e-02
